id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
9498854,2011-05-06 08:23:00,1541,228,85.00,Swipe Transaction,43293,Clinton,TN,37716.0,5499,
9500473,2011-05-06 13:36:00,972,4337,46.19,Swipe Transaction,22204,El Paso,TX,79912.0,5541,
9502087,2011-05-06 21:41:00,1541,228,18.37,Online Transaction,18563,ONLINE,,,4121,
9503718,2011-05-07 11:00:00,1551,2988,9.00,Swipe Transaction,51329,Lincoln,IL,62656.0,5813,
9505328,2011-05-07 17:01:00,804,1071,25.11,Swipe Transaction,50939,Bowling Green,KY,42101.0,5813,
9506897,2011-05-08 08:02:00,954,2644,43.56,Swipe Transaction,67843,Riverside,CA,92505.0,5912,
9508567,2011-05-08 14:36:00,48,3456,33.50,Swipe Transaction,50783,Albuquerque,NM,87106.0,5411,
9510152,2011-05-08 22:40:00,217,174,17.80,Swipe Transaction,88646,Aurora,IL,60502.0,5812,
9511779,2011-05-09 10:12:00,488,5413,83.77,Swipe Transaction,61195,Hebbronville,TX,78361.0,5541,
9513431,2011-05-09 15:44:00,1397,2957,48.56,Swipe Transaction,81833,Pryor,OK,74361.0,5912,
9515067,2011-05-10 06:35:00,1602,282,29.80,Swipe Transaction,26574,Mount Union,PA,17066.0,7538,
9516706,2011-05-10 11:53:00,1138,2122,44.89,Online Transaction,39021,ONLINE,,,4784,
9518301,2011-05-10 17:16:00,1956,1125,40.00,Swipe Transaction,27092,Corona,CA,92880.0,4829,
9519860,2011-05-11 07:36:00,89,2998,14.01,Swipe Transaction,13523,Clovis,NM,88101.0,5310,
9521482,2011-05-11 12:56:00,401,3004,11.97,Swipe Transaction,77418,North Hollywood,CA,91605.0,5812,
9523089,2011-05-11 20:24:00,704,2945,226.80,Swipe Transaction,79927,Mount Vernon,NY,10550.0,5912,
9524715,2011-05-12 09:33:00,79,2671,89.08,Swipe Transaction,98374,Laurel Hill,FL,32567.0,5411,
9526340,2011-05-12 14:49:00,208,2426,35.36,Online Transaction,16798,ONLINE,,,4121,
9527977,2011-05-13 04:09:00,1718,4706,19.21,Swipe Transaction,41363,West Covina,CA,91792.0,5813,
9529549,2011-05-13 11:04:00,696,39,216.68,Swipe Transaction,84469,Woodmere,NY,11598.0,4900,
9531148,2011-05-13 16:12:00,774,83,50.49,Swipe Transaction,67907,Twin Falls,ID,83301.0,7349,
9532722,2011-05-14 06:59:00,376,1262,4.09,Swipe Transaction,20519,Jacksonville,FL,32225.0,5942,
9534307,2011-05-14 13:22:00,61,2622,8.07,Swipe Transaction,75936,Fort Valley,GA,31030.0,5814,
9535912,2011-05-14 21:15:00,252,271,20.00,Swipe Transaction,27092,Crestline,OH,44827.0,4829,
9537488,2011-05-15 10:30:00,77,2438,144.77,Swipe Transaction,81477,Carlisle,PA,17013.0,5311,
9539072,2011-05-15 16:10:00,1521,1066,60.22,Swipe Transaction,54750,Weatherford,TX,76086.0,5300,
9540674,2011-05-16 06:26:00,1676,5158,26.64,Swipe Transaction,83743,Raymore,MO,64083.0,7538,
9542320,2011-05-16 12:13:00,1543,3864,127.08,Swipe Transaction,32175,Sherman Oaks,CA,91403.0,7538,
9543895,2011-05-16 18:40:00,1765,2913,46.96,Swipe Transaction,32175,Thomson,GA,30824.0,7538,
9545509,2011-05-17 08:30:00,1133,2586,56.00,Swipe Transaction,43293,Nunda,NY,14517.0,5499,
9547151,2011-05-17 13:53:00,1988,3100,263.52,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,
9548756,2011-05-17 22:24:00,576,5400,220.00,Swipe Transaction,27092,Norcross,GA,30071.0,4829,
9550352,2011-05-18 10:03:00,1855,3021,17.12,Swipe Transaction,50867,San Jose,CA,95121.0,5541,
9551975,2011-05-18 15:15:00,1696,2408,10.98,Online Transaction,50404,ONLINE,,,4784,
9553561,2011-05-19 05:45:00,327,3062,52.78,Online Transaction,39021,ONLINE,,,4784,
9555200,2011-05-19 11:16:00,699,4283,13.81,Swipe Transaction,22204,Riverside,IA,52327.0,5541,
9556817,2011-05-19 16:38:00,1507,3449,48.95,Swipe Transaction,59935,Sterling,IL,61081.0,5499,
9558408,2011-05-20 07:19:00,552,3275,140.00,Swipe Transaction,27092,Gainesville,FL,32608.0,4829,
9560059,2011-05-20 12:55:00,1116,79,6.24,Swipe Transaction,10792,Tylersport,PA,18971.0,5411,
9561691,2011-05-20 20:09:00,1928,4493,39.03,Swipe Transaction,11453,Ridgefield,WA,98642.0,5812,
9563282,2011-05-21 10:12:00,1083,5527,6.71,Swipe Transaction,34075,Ashland,KY,41102.0,5812,
9564932,2011-05-21 16:22:00,1451,250,31.95,Online Transaction,9932,ONLINE,,,5311,
9566508,2011-05-22 07:08:00,1920,3415,58.41,Swipe Transaction,57125,Miltona,MN,56354.0,5300,
9568166,2011-05-22 13:25:00,177,1152,57.22,Swipe Transaction,92658,Memphis,TN,38104.0,7230,
9569765,2011-05-22 21:07:00,1083,3710,7.00,Swipe Transaction,45928,Ashland,KY,41102.0,4121,
9571347,2011-05-23 09:28:00,1227,122,3.94,Swipe Transaction,44919,Plymouth,MI,48170.0,5814,
9572970,2011-05-23 15:00:00,27,5025,19.92,Swipe Transaction,68671,Colfax,LA,71417.0,5541,
9574579,2011-05-24 03:24:00,147,2634,100.00,Swipe Transaction,27092,Montgomery,AL,36117.0,4829,
9576215,2011-05-24 11:06:00,1818,3418,28.27,Online Transaction,18563,ONLINE,,,4121,
9577842,2011-05-24 16:24:00,1559,5797,25.57,Swipe Transaction,20561,Acworth,GA,30101.0,5912,
9579467,2011-05-25 07:07:00,1302,5632,173.02,Online Transaction,65108,ONLINE,,,4899,
9581113,2011-05-25 12:29:00,515,5487,1.80,Swipe Transaction,3370,Longview,TX,75604.0,5411,
9582719,2011-05-25 19:06:00,1966,4737,4.26,Swipe Transaction,26810,Paragould,AR,72450.0,5541,
9584301,2011-05-26 08:40:00,1026,983,32.52,Swipe Transaction,61005,Dinuba,CA,93618.0,5411,
9585970,2011-05-26 14:16:00,804,5986,-67.00,Swipe Transaction,61195,Bowling Green,KY,42101.0,5541,
9587579,2011-05-26 22:48:00,1818,3418,4.15,Swipe Transaction,44459,Virginia Beach,VA,23451.0,5912,
9589169,2011-05-27 10:26:00,1564,4240,3.17,Swipe Transaction,81532,Amarillo,TX,79110.0,5411,
9590793,2011-05-27 16:01:00,1581,5541,1.19,Swipe Transaction,14528,Barnhart,MO,63012.0,5499,
9592376,2011-05-28 07:07:00,1382,3923,-52.00,Swipe Transaction,59935,Dallas,TX,75254.0,5499,
9594017,2011-05-28 13:35:00,898,3356,8.76,Swipe Transaction,25717,Allentown,PA,18103.0,5812,
9595630,2011-05-28 21:58:00,68,27,22.11,Swipe Transaction,86384,Davenport,IA,52803.0,5813,
9597247,2011-05-29 11:27:00,987,5090,6.90,Swipe Transaction,69972,Washington Grove,MD,20880.0,5814,
9598820,2011-05-29 17:01:00,1994,6032,100.44,Swipe Transaction,58690,Reno,NV,89511.0,5411,
9600422,2011-05-30 07:40:00,236,4560,4.87,Swipe Transaction,28054,Bellaire,TX,77401.0,5411,
9602064,2011-05-30 12:52:00,1826,5779,9.17,Swipe Transaction,22204,Lady Lake,FL,32159.0,5541,
9603672,2011-05-30 20:03:00,190,2088,15.68,Swipe Transaction,23098,Skokie,IL,60077.0,5812,
9605280,2011-05-31 08:59:00,1428,5116,2.03,Swipe Transaction,86395,Lebanon,MO,65536.0,5411,
9606886,2011-05-31 14:05:00,1274,2905,22.97,Online Transaction,16798,ONLINE,,,4121,
9608473,2011-05-31 22:57:00,462,2397,22.77,Swipe Transaction,5048,Bethlehem,PA,18015.0,5813,
9610116,2011-06-01 10:29:00,1073,2547,64.00,Swipe Transaction,22204,Plymouth,IN,46563.0,5541,
9611753,2011-06-01 15:55:00,1992,1132,39.09,Swipe Transaction,81477,Poplar Bluff,MO,63901.0,5311,
9613340,2011-06-02 06:53:00,530,5110,-79.00,Swipe Transaction,43293,Bloomington,CA,92316.0,5499,
9614996,2011-06-02 12:13:00,1703,2969,41.45,Swipe Transaction,75781,Fruita,CO,81521.0,5411,
9616615,2011-06-02 18:30:00,1198,2804,35.77,Online Transaction,41122,ONLINE,,,4784,
9618228,2011-06-03 08:22:00,665,5193,72.00,Swipe Transaction,59935,Warren,OH,44485.0,5499,
9619863,2011-06-03 13:27:00,1234,22,2.13,Swipe Transaction,14528,Houston,TX,77058.0,5499,
9621495,2011-06-03 21:08:00,711,4689,100.00,Swipe Transaction,27092,Belleville,IL,62221.0,4829,
9623105,2011-06-04 10:42:00,65,4585,-60.00,Swipe Transaction,61195,Prosperity,SC,29127.0,5541,
9624717,2011-06-04 16:53:00,1453,234,49.20,Swipe Transaction,93721,Parrish,AL,35580.0,7538,
9626330,2011-06-05 07:57:00,1622,2877,6.69,Swipe Transaction,49046,Lawrenceville,VA,23868.0,5912,
9627971,2011-06-05 14:11:00,490,5133,312.30,Swipe Transaction,34488,Arcadia,CA,91007.0,7802,
9629592,2011-06-05 22:03:00,1551,2537,40.40,Swipe Transaction,95704,Lincoln,IL,62656.0,5812,
9631213,2011-06-06 09:58:00,1461,4535,1.05,Swipe Transaction,61195,Brunswick,OH,44212.0,5541,
9632879,2011-06-06 15:21:00,597,5022,18.38,Swipe Transaction,57761,San Francisco,CA,94131.0,7230,
9634489,2011-06-07 06:21:00,1799,5909,2.23,Swipe Transaction,14528,Seattle,WA,98102.0,5499,
9636116,2011-06-07 11:55:00,148,3423,17.24,Swipe Transaction,47205,Bristol,NH,3222.0,5411,
9637775,2011-06-07 18:18:00,366,2934,19.37,Swipe Transaction,99381,Oshkosh,WI,54901.0,4121,
9639379,2011-06-08 08:13:00,746,3043,35.96,Swipe Transaction,17159,Brooklyn,NY,11212.0,5912,
9641009,2011-06-08 13:15:00,914,5835,17.73,Swipe Transaction,60569,Parsons,KS,67357.0,5300,
9642640,2011-06-08 20:46:00,254,1247,76.73,Swipe Transaction,76299,Grand Junction,CO,81506.0,5812,
9644241,2011-06-09 09:25:00,1361,4950,5.58,Swipe Transaction,75781,Highland Park,MI,48203.0,5411,
9645917,2011-06-09 14:54:00,275,3911,82.85,Swipe Transaction,37681,Seabrook,TX,77586.0,5912,
9647500,2011-06-10 02:24:00,78,5910,-66.00,Swipe Transaction,59935,Los Angeles,CA,90044.0,5499,
9649137,2011-06-10 11:03:00,285,3442,12.76,Swipe Transaction,59397,Watsonville,CA,95076.0,5812,
9650741,2011-06-10 16:19:00,1267,3926,67.98,Swipe Transaction,20519,Kirkland,WA,98034.0,5942,
9652385,2011-06-11 07:25:00,1654,1200,29.90,Online Transaction,39021,ONLINE,,,4784,
9654028,2011-06-11 13:43:00,1484,4242,58.00,Swipe Transaction,61195,Tucson,AZ,85750.0,5541,
9655651,2011-06-11 21:45:00,1931,3530,43.22,Swipe Transaction,49194,Branford,CT,6405.0,5813,
9657299,2011-06-12 11:04:00,1718,2029,56.00,Swipe Transaction,59935,Alhambra,CA,91801.0,5499,
9658914,2011-06-12 16:53:00,437,5454,42.36,Swipe Transaction,24823,Arnold,MD,21012.0,7538,
9660516,2011-06-13 06:56:00,1575,5582,68.86,Swipe Transaction,59935,Osprey,FL,34229.0,5499,
9662146,2011-06-13 12:12:00,1295,3318,44.20,Swipe Transaction,72351,Duluth,MN,55807.0,5541,Bad PIN
9663774,2011-06-13 18:24:00,1369,3365,45.58,Swipe Transaction,44578,Martinsville,IN,46151.0,5812,
9665363,2011-06-14 08:06:00,846,221,8.72,Swipe Transaction,60569,North Bend,NE,68649.0,5300,
9667006,2011-06-14 13:12:00,1788,2538,8.18,Swipe Transaction,59381,Vacherie,LA,70090.0,5921,
9668609,2011-06-14 20:29:00,751,5552,-366.00,Swipe Transaction,92822,Sycamore,IL,60178.0,3395,
9670186,2011-06-15 09:09:00,1324,3314,100.51,Swipe Transaction,18831,Sarasota,FL,34232.0,5411,Insufficient Balance
9671822,2011-06-15 14:25:00,1072,201,40.32,Swipe Transaction,42047,New Bloomfield,MO,65063.0,5411,
9673440,2011-06-15 23:08:00,1910,5505,28.69,Online Transaction,39021,ONLINE,,,4784,
9675061,2011-06-16 10:44:00,506,2060,14.59,Swipe Transaction,35451,Lancaster,NY,14086.0,5812,
9676678,2011-06-16 15:53:00,613,1191,2.40,Swipe Transaction,19607,Phoenix,AZ,85034.0,4121,
9678300,2011-06-17 06:38:00,1075,3287,17.72,Swipe Transaction,20519,Georgetown,KY,40324.0,5942,
9679934,2011-06-17 11:53:00,254,1247,65.11,Swipe Transaction,78434,Grand Junction,CO,81506.0,7538,
9681560,2011-06-17 17:48:00,1534,4250,30.43,Online Transaction,16798,ONLINE,,,4121,
9683172,2011-06-18 08:42:00,913,5899,94.00,Swipe Transaction,49789,Salisbury,NC,28147.0,5541,
9684812,2011-06-18 14:58:00,373,261,-69.00,Swipe Transaction,22204,Huntington,IN,46750.0,5541,
9686425,2011-06-19 01:33:00,1525,1077,757.35,Swipe Transaction,29742,Tullos,LA,71479.0,3256,
9688068,2011-06-19 12:12:00,1638,4956,18.69,Swipe Transaction,61195,Middle River,MD,21220.0,5541,
9689669,2011-06-19 18:23:00,190,2088,23.48,Swipe Transaction,32606,Wheeling,IL,60090.0,7832,
9691274,2011-06-20 08:06:00,502,3521,0.36,Swipe Transaction,14528,Rural Valley,PA,16249.0,5499,
9692900,2011-06-20 13:15:00,313,4804,50.06,Swipe Transaction,54850,Catoosa,OK,74015.0,4814,
9694506,2011-06-20 20:31:00,1083,3710,23.12,Online Transaction,18563,ONLINE,,,4121,
9696079,2011-06-21 09:36:00,1842,3743,-70.00,Swipe Transaction,50867,Albuquerque,NM,87121.0,5541,
9697726,2011-06-21 14:50:00,547,5526,18.44,Swipe Transaction,74900,Delavan,WI,53115.0,7542,
9699372,2011-06-22 03:28:00,1209,3387,3.89,Swipe Transaction,50783,New Rochelle,NY,10801.0,5411,
9701004,2011-06-22 11:02:00,1463,5499,1.30,Swipe Transaction,14528,Kerhonkson,NY,12446.0,5499,
9702665,2011-06-22 16:21:00,33,2404,66.81,Online Transaction,73186,ONLINE,,,4814,
9704273,2011-06-23 07:09:00,1895,2119,11.78,Online Transaction,9932,ONLINE,,,5311,
9705916,2011-06-23 12:14:00,316,29,10.24,Swipe Transaction,65067,Houston,TX,77047.0,5411,
9707537,2011-06-23 18:21:00,199,1031,86.00,Swipe Transaction,59935,Allen,TX,75002.0,5499,
9709134,2011-06-24 08:20:00,319,248,83.21,Swipe Transaction,9263,Fresno,CA,93727.0,5912,
9710803,2011-06-24 13:50:00,208,4980,43.87,Online Transaction,18563,ONLINE,,,4121,
9712397,2011-06-24 22:08:00,1603,2138,16.09,Swipe Transaction,59397,Malad City,ID,83252.0,5812,
9714025,2011-06-25 11:15:00,983,1023,3.22,Swipe Transaction,32858,Whitesboro,NY,13492.0,5311,
9715636,2011-06-25 17:19:00,2,2576,89.00,Swipe Transaction,59935,Bronx,NY,10460.0,5499,
9717243,2011-06-26 08:19:00,762,1080,47.12,Online Transaction,39021,ONLINE,,,4784,
9718905,2011-06-26 14:31:00,327,3062,53.65,Online Transaction,39021,ONLINE,,,4784,
9720517,2011-06-26 23:08:00,1699,5043,218.59,Swipe Transaction,41523,Chicago,IL,60656.0,3387,
9722138,2011-06-27 10:26:00,688,3042,1.96,Swipe Transaction,33513,Ogden,UT,84414.0,5411,
9723786,2011-06-27 15:54:00,51,6031,82.00,Swipe Transaction,26810,Hendersonville,TN,37075.0,5541,
9725388,2011-06-28 06:34:00,1989,2984,25.51,Swipe Transaction,38602,Hyattsville,MD,20781.0,5311,
9727064,2011-06-28 12:14:00,573,3268,10.27,Swipe Transaction,45926,Lincolnton,GA,30817.0,5814,
9728693,2011-06-28 18:35:00,47,5080,32.11,Swipe Transaction,75936,Bronx,NY,10456.0,5814,
9730259,2011-06-29 08:15:00,428,3842,41.58,Swipe Transaction,93700,Manchester,NH,3104.0,5300,
9731869,2011-06-29 13:36:00,1238,1195,1197.72,Swipe Transaction,29175,Arlington,VA,22203.0,5712,
9733458,2011-06-29 21:08:00,1497,3655,58.46,Online Transaction,9932,ONLINE,,,5311,
9735058,2011-06-30 09:45:00,1669,2456,33.06,Swipe Transaction,24823,West Sacramento,CA,95691.0,7538,
9736712,2011-06-30 15:11:00,1076,3858,28.48,Swipe Transaction,70485,Fayetteville,NC,28306.0,5211,
9738329,2011-07-01 04:12:00,1606,2790,138.89,Online Transaction,4802,ONLINE,,,4899,
9739938,2011-07-01 11:12:00,1794,5205,11.85,Swipe Transaction,78454,San Antonio,TX,78209.0,5812,
9741564,2011-07-01 16:12:00,1568,6025,87.35,Swipe Transaction,87625,Berrien Springs,MI,49103.0,5812,
9743159,2011-07-02 07:10:00,1687,2509,20.12,Swipe Transaction,20841,Reading,PA,19611.0,4121,
9744808,2011-07-02 13:37:00,1153,2021,16.30,Swipe Transaction,83480,Aurora,CO,80013.0,9402,
9746455,2011-07-02 21:43:00,1989,2984,55.14,Online Transaction,18563,ONLINE,,,4121,
9748037,2011-07-03 10:44:00,987,4146,10.72,Swipe Transaction,20561,Jackson Heights,NY,11372.0,5912,
9749628,2011-07-03 16:22:00,96,3773,39.68,Swipe Transaction,61195,Yorba Linda,CA,92886.0,5541,
9751221,2011-07-04 06:42:00,898,3356,4.26,Swipe Transaction,25717,Allentown,PA,18103.0,5812,
9752808,2011-07-04 12:06:00,1815,222,18.69,Swipe Transaction,87625,Providence,RI,2904.0,5812,
9754420,2011-07-04 18:19:00,814,4536,34.17,Swipe Transaction,41830,Palm Bay,FL,32909.0,7832,
9756018,2011-07-05 07:55:00,137,5442,138.74,Swipe Transaction,70903,Miami,FL,33193.0,4111,
9757700,2011-07-05 13:12:00,1295,2949,42.96,Swipe Transaction,60569,Caledonia,MN,55921.0,5300,
9759340,2011-07-05 20:59:00,1209,4573,104.35,Swipe Transaction,82499,Yonkers,NY,10710.0,5211,
9760934,2011-07-06 09:31:00,142,1046,8.99,Swipe Transaction,91081,Eastford,CT,6242.0,5812,
9762587,2011-07-06 15:05:00,790,3350,8.13,Swipe Transaction,61195,Lakeside,CA,92040.0,5541,
9764184,2011-07-07 02:14:00,858,2633,2.21,Swipe Transaction,60001,Gonzales,TX,78629.0,5912,
9765790,2011-07-07 10:42:00,1168,3239,-87.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922.0,5499,
9767396,2011-07-07 16:02:00,613,2635,2.83,Swipe Transaction,70984,Lombard,IL,60148.0,4121,
9769015,2011-07-08 06:54:00,1840,3322,12.31,Swipe Transaction,75936,Beaverton,OR,97005.0,5814,
9770644,2011-07-08 12:19:00,53,3267,100.00,Swipe Transaction,61195,Sutter Creek,CA,95685.0,5541,
9772257,2011-07-08 18:41:00,637,3745,20.15,Online Transaction,39021,ONLINE,,,4784,
9773842,2011-07-09 09:15:00,1559,2920,19.05,Online Transaction,39021,ONLINE,,,4784,
9775473,2011-07-09 15:19:00,275,3911,89.05,Swipe Transaction,29839,Seabrook,TX,77586.0,5411,
9777061,2011-07-10 05:52:00,1755,4228,14.14,Swipe Transaction,19964,Dublin,GA,31021.0,5311,
9778654,2011-07-10 12:33:00,667,5063,47.15,Swipe Transaction,77975,Durham,NC,27713.0,5813,
9780260,2011-07-10 18:40:00,909,4663,60.00,Swipe Transaction,56431,Olympia,WA,98516.0,5541,
9781804,2011-07-11 07:59:00,1676,1148,68.56,Swipe Transaction,60569,Richmond,MO,64085.0,5300,
9783433,2011-07-11 13:03:00,906,2174,14.36,Swipe Transaction,83480,Tooele,UT,84074.0,9402,
9785035,2011-07-11 20:30:00,1066,1126,100.00,Swipe Transaction,27092,Newtown,PA,18940.0,4829,
9786617,2011-07-12 09:25:00,134,5991,32.71,Online Transaction,81759,ONLINE,,,7349,
9788265,2011-07-12 14:43:00,1528,5828,80.00,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,Insufficient Balance
9789843,2011-07-13 00:58:00,301,3742,6.15,Online Transaction,39021,ONLINE,,,4784,
9791461,2011-07-13 10:41:00,1913,3084,16.01,Swipe Transaction,12936,Novi,MI,48375.0,5812,
9793073,2011-07-13 15:50:00,799,2284,83.74,Swipe Transaction,60569,Elmira,NY,14905.0,5300,
9794679,2011-07-14 06:17:00,759,2230,-53.00,Swipe Transaction,50867,Franklin,TN,37067.0,5541,
9796286,2011-07-14 11:28:00,61,3503,65.08,Online Transaction,73186,ONLINE,,,4814,
9797936,2011-07-14 16:58:00,1190,5358,35.45,Online Transaction,39021,ONLINE,,,4784,
9799539,2011-07-15 07:25:00,1931,3530,66.40,Swipe Transaction,44758,Arlington,MA,2476.0,5411,
9801178,2011-07-15 12:38:00,1258,3102,16.38,Swipe Transaction,83480,Mira Loma,CA,91752.0,9402,
9802806,2011-07-15 19:12:00,1103,4984,46.20,Swipe Transaction,13646,Moscow,ID,83843.0,7538,
9804394,2011-07-16 09:27:00,1528,3752,100.00,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,
9806014,2011-07-16 15:29:00,1731,4616,40.49,Swipe Transaction,44,Fontana,CA,92336.0,7832,
9807601,2011-07-17 06:12:00,1081,3427,-216.00,Swipe Transaction,41523,Thomson,GA,30824.0,3387,
9809222,2011-07-17 12:46:00,760,5876,12.23,Swipe Transaction,82268,Columbus,OH,43228.0,5411,
9810840,2011-07-17 19:47:00,327,5512,112.12,Swipe Transaction,96774,Saint Johnsbury,VT,5819.0,5912,
9812424,2011-07-18 08:41:00,668,5015,19.03,Swipe Transaction,60569,Birmingham,AL,35214.0,5300,
9814051,2011-07-18 13:52:00,1531,2573,1.30,Swipe Transaction,14528,Trion,GA,30753.0,5499,
9815678,2011-07-18 22:38:00,1649,3697,18.39,Swipe Transaction,26552,Katy,TX,77450.0,5411,
9817275,2011-07-19 10:11:00,1853,1034,11.35,Swipe Transaction,9078,Maryville,MO,64468.0,5411,
9818902,2011-07-19 15:39:00,1695,274,275.92,Swipe Transaction,46327,Whittier,CA,90603.0,8931,
9820528,2011-07-20 06:15:00,84,3417,1.23,Swipe Transaction,98374,Laurel Springs,NC,28644.0,5411,
9822145,2011-07-20 11:25:00,597,2532,73.12,Swipe Transaction,43293,San Francisco,CA,94131.0,5499,
9823775,2011-07-20 17:08:00,734,1252,15.79,Swipe Transaction,69972,Buffalo,NY,14211.0,5814,
9825387,2011-07-21 07:50:00,1696,2408,-59.00,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,
9827040,2011-07-21 13:10:00,1533,3097,19.28,Swipe Transaction,50867,Fairview,PA,16415.0,5541,
9828600,2011-07-21 20:37:00,293,4260,6.68,Swipe Transaction,60569,Sulphur,OK,73086.0,5300,
9830207,2011-07-22 09:20:00,914,1274,47.97,Swipe Transaction,61195,Wichita,KS,67212.0,5541,
9831849,2011-07-22 14:35:00,1700,2581,1.81,Swipe Transaction,14528,Wooster,OH,44691.0,5499,
9833447,2011-07-22 23:03:00,207,2260,175.90,Swipe Transaction,30286,Danville,VA,24541.0,4814,
9835085,2011-07-23 11:38:00,408,2515,13.91,Swipe Transaction,8085,Aurora,CO,80015.0,5812,
9836686,2011-07-23 17:50:00,1605,1133,91.00,Swipe Transaction,59935,Middletown,OH,45044.0,5499,
9838279,2011-07-24 08:52:00,1347,3511,62.13,Swipe Transaction,26810,Wilson,NC,27896.0,5541,
9839903,2011-07-24 14:42:00,1843,249,33.80,Swipe Transaction,59935,Chicago Heights,IL,60411.0,5499,
9841524,2011-07-24 23:26:00,790,5123,27.65,Swipe Transaction,87351,Lakeside,CA,92040.0,5813,
9843117,2011-07-25 10:25:00,1983,2653,11.45,Swipe Transaction,26810,Laguna Beach,CA,92651.0,5541,
9844716,2011-07-25 15:29:00,976,2169,74.56,Swipe Transaction,32175,Norwalk,CT,6854.0,7538,
9846315,2011-07-26 06:13:00,19,5974,20.68,Swipe Transaction,26909,Exeter,CA,93221.0,5211,
9847937,2011-07-26 11:36:00,1575,5582,100.00,Swipe Transaction,27092,Osprey,FL,34229.0,4829,
9849548,2011-07-26 17:12:00,1651,3450,120.00,Swipe Transaction,27092,Memphis,TN,38116.0,4829,
9851129,2011-07-27 07:36:00,1812,2531,48.01,Swipe Transaction,16145,North Little Rock,AR,72116.0,5621,
9852765,2011-07-27 12:46:00,369,5378,9.41,Swipe Transaction,36628,Louisville,KY,40299.0,5411,
9854346,2011-07-27 19:15:00,1671,5785,80.00,Swipe Transaction,27092,Tampa,FL,33614.0,4829,
9855938,2011-07-28 08:42:00,419,4111,5.47,Swipe Transaction,33526,Vallecito,CA,95251.0,5814,
9857564,2011-07-28 14:03:00,1919,1215,257.93,Swipe Transaction,53847,East Hampton,NY,11937.0,8021,Insufficient Balance
9859176,2011-07-28 23:06:00,984,1208,79.36,Swipe Transaction,34583,Melbourne,FL,32935.0,4900,
9860758,2011-07-29 10:31:00,282,3290,8.77,Swipe Transaction,65551,San Antonio,TX,78221.0,5411,
9862366,2011-07-29 15:36:00,706,4284,110.94,Swipe Transaction,20561,San Rafael,CA,94903.0,5912,
9863981,2011-07-30 06:43:00,137,5442,7.16,Swipe Transaction,13097,Johnson City,TN,37604.0,5812,
9865614,2011-07-30 13:07:00,1116,5559,8.74,Swipe Transaction,24038,Mountain City,TN,37683.0,5812,
9867247,2011-07-30 20:34:00,1538,3206,179.04,Swipe Transaction,95185,Round Hill,VA,20141.0,4900,
9868829,2011-07-31 10:29:00,1168,3239,48.53,Swipe Transaction,43293,Berkeley Heights,NJ,7922.0,5499,
9870434,2011-07-31 16:12:00,1963,4565,22.91,Online Transaction,16798,ONLINE,,,4121,
9872052,2011-08-01 06:34:00,1785,2544,32.18,Swipe Transaction,86410,Brownsville,TX,78521.0,5211,
9873693,2011-08-01 11:54:00,793,4234,0.75,Swipe Transaction,16863,Fort Lauderdale,FL,33309.0,5812,
